19082.7951467783,11634.1492549157,156.5
19603.3452120061,11802.807250769,156.5
17001.4765747388,8299.55534010043,229
19040.2667718316,11959.7293245621,156.5
18768.0245069997,11882.3721676503,156.5
18034.887627187,11824.5938146272,156.5
23873.6234670356,3857.40982879268,305
24896.0138569663,5468.29838883795,434
18246.7645276874,4503.42106940679,312.5
17857.3278888937,4250.39995197358,312.5
25054.6428116963,3841.88285216026,305
21654.8339196512,13090.1323077525,175
22963.9221844974,14466.1068187415,492
18409.2988198761,11552.2682187973,444
21017.9504332569,11753.788540314,268.5
21680.7915255013,14309.3916250156,128
22895.2794274001,12510.1066597839,401
21662.5281693452,10482.8312034741,222.5
23758.0443271441,9530.43134395953,325
19391.3022465758,10532.0727277744,156.5
20135.4569471363,11741.9590453802,347.5
15477.5120138028,13903.640716688,641
15374.1331605404,15122.5832553705,319.5
2222.49267742933,14630.6035168155,267.5
2204.56361386214,15221.2104577686,310.5
2196.01471473369,15837.7116551237,301.5
17381.4302001515,3303.06350578938,312.5
19908.5195275974,6954.64684255642,254
16955.8838655062,7884.10230513557,229
20047.4710834283,7592.9722416125,184.5
21480.2829926333,4202.59447023983,421
23786.2268596988,3476.68156211346,544.5
24718.9463872654,3356.07557008357,533
24588.843381583,4230.45749674144,467
24162.5448510836,4556.02391528967,434
3682.84984901768,17900.0625135744,310
3823.70743034966,18238.7508537723,148.5
10055.9699389947,4930.16257877799,465
10129.5365236101,4499.54134426604,423
23020.1508509468,14000.5872090037,629.5
21653.7363164158,12881.3117022888,149
19668.9681591464,10516.8067199193,101.5
18146.6523100331,10538.1830050017,215.5
24588.843381583,4230.45749674144,467
25283.7279112827,21150.6828510361,94
24792.8636185485,21038.0787895581,120.063017763834
3093.8692456531,22163.304196423,120.063017763836
3022.38852701864,22182.7540213339,120.063017763836
2969.54767547846,22173.8774456751,120.063017763836
2645.10673108753,20919.3015086104,120.063017763836
2682.84617923792,21670.4093871298,120.063017763836
2681.48807172104,21513.8044713617,110.399699850153
24646.4101541787,21607.1177346566,339.5
24661.3537519197,21044.2047228123,559
24724.8038713944,20014.3892722147,92.5
3737.65136836909,22018.4685907339,249.5
3372.70620629294,21405.0895491309,299
2766.14751104084,20623.5650330954,179.5
2766.49026052971,20968.2759881319,466.5
3072.0726240005,18043.6570763567,120.5
3427.64514540853,17834.1514815306,229.5
3976.62964813453,17680.9305814882,263
25208.6008306223,15453.6732279746,261.689999999999
19285.9009163223,13897.614932447,172.5
13299.2380309354,11425.4171445684,20
13240.0104498648,9847.02156007849,571.5
13750.8162515371,10547.2289600815,305.5
13732.8495608927,10904.3554055162,277
8373.42779044759,3461.37738749292,206
25821.3358357555,15579.5155474199,126.5
25849.7483165525,14304.6876606419,298
25819.394697959,11054.4279867187,159.5
25823.8630014498,11712.498016606,385
25210.0101934576,11738.3253296611,378.5
25180.412059237,12233.4942305805,311
25815.8162311009,13657.5632030622,304.5
23733.7901978386,11083.2564290329,535.5
25119.9641452286,13063.5518609213,263.5
21671.2217768134,15344.414488596,298
22954.6162557567,14640.9333268353,445
25819.0993492374,9073.47702245868,318.5
25118.2586956142,13756.0484034545,316
23073.0437827205,11731.987393998,481.5
21655.690442932,11871.2629129322,335.5
21534.1950852379,11607.4527955095,279.5
21646.8160357434,12164.9311013566,217
17049.5313995919,11672.8588867772,278.5
16517.5490159212,11695.862439724,278.5
19997.5913084572,10473.4601441742,198
17106.7602693468,10492.5751469758,227
16802.3451558623,10490.6364158094,176.5
17683.1584779923,10521.6838238511,176
19280.8873514807,15427.7913743235,325
19355.5675769691,14575.4249719434,382
11345.9874569514,15635.5210152474,124
12853.848148928,15180.2007064744,223.5
12968.3759788621,14532.3737340699,192.5
2198.49946370675,5428.05922236235,328
2209.52058651204,7415.11328171927,330
2196.60317633775,7985.63842621772,260
2187.50780077434,8558.78121311241,207.5
2264.36738231153,9179.8171659431,389
2192.15562393585,6811.25290212384,220.5
2172.91560233466,6048.46192709787,357.5
2182.61008005969,10962.466812819,335
2188.55208475452,7117.89251874678,371
2215.79440220614,9754.35233945143,249
2225.60616660358,13362.067901862,224
2212.00546322053,12168.1012688309,290
2206.22931609722,12767.3109450762,308.5
2222.10779441176,10362.8884855441,312.5
2177.63462156068,11581.5339536173,308
15262.4522996848,10014.0868890134,236.5
2203.2810199799,13970.6680315431,251.5
15241.9939565938,7918.75195012148,211.5
15374.2071351231,8982.1847149923,283.5
15204.4644812075,8815.55473137216,67.5
15174.3537466918,8535.99181594653,244.5
15192.6489498401,7610.40895876917,160.5
15367.3383800273,8470.62996699987,301
15415.7692363082,6256.81789136771,269.390698166548
15342.5535967047,4383.01974040235,268
15289.8698708306,10152.547016074,189
15208.20574091,7795.74739950383,212.499999999942
15478.1065540691,5959.45699638035,331.118084494025
25818.1795238566,6505.90534597449,108.5
25820.5468872213,5752.86582803051,175
15489.1176856079,5260.67168142356,340.879805414472
25817.9616070419,7174.97034468025,304.5
15530.3290955867,5626.45210917678,382.745146540226
25850.8874168342,7784.2997310363,246.5
25860.3333293228,4027.82301146595,360
15407.1428618659,4521.95732198446,354.5
25833.0961254634,3400.88539513818,212.5
20122.1125987036,2713.3111830866,224.5
23649.5586717647,2689.57573102566,544
21683.8675340582,2703.61108318064,207.5
25852.0245417006,4629.51577692584,274.5
16667.6988539593,2689.20889877225,334.5
25803.0119651196,5157.32957683271,352.5
13260.898869861,2633.66937862826,514.5
12514.4515947769,2662.28188507841,265
12024.0615191795,2686.58155072317,337
11418.7274641645,2687.63123579184,217.5
10386.0786619703,2674.4588660656,379.5
9824.29231194115,2691.17882200948,251.5
9512.51662362551,2699.30348678574,260.5
8906.13748302193,2682.22783609503,380
8418.56316636357,2671.35007286747,145.5
7885.89329721529,2655.77218769933,163.5
7039.13476484422,2657.22403033555,669
24066.7823137237,4133.31260548218,305
24219.0076897522,5504.79459037259,286
5892.46990562344,7126.55602075614,119
6033.72872973516,7146.81619384873,154.5
8207.89129934142,10281.5131075764,245.5
8050.70194138495,10994.2969427984,174.5
8829.65728647642,11153.1328969232,236.5
8971.04339227359,11143.1534635536,425.5
8692.80854452922,10236.835313253,526.5
8599.45448828943,9802.91523976927,425.5
8568.81586244356,9509.7857724441,469.5
9127.12038438135,9510.50046226301,604
10046.2263007555,9294.82752819126,114
10289.7051669747,9284.65247513051,223
10330.1725159428,9471.66518502694,510.5
11338.369486468,9465.53994018154,891
11849.2547894432,10818.8335547796,283
12001.1874905654,10098.5013714264,284.5
11872.4547285831,9741.87552269874,413
11849.3114297111,9457.73605392606,749.5
12359.5805851665,9478.88242421567,632
12985.3815722877,9504.13682041154,647
12967.1059261512,9760.95576591324,399
12817.1763599148,10259.1506325525,299.5
13040.4855352379,10184.1077633651,126.5
13022.385463449,10697.2141825678,310
12798.640847006,10803.8214365934,291
13454.3315541717,10930.0065250382,422.5
13737.0486641398,10206.4605584434,316
14110.0598089752,10423.1435200048,373.312807415175
14090.0891210269,10892.3056472527,349
14075.0312365805,11335.6098093091,495.141683002497
14089.7807662642,11773.143523892,479.609888605226
14128.1056526434,12031.3151394366,440.823465612513
14098.9659219299,12260.9160455775,462.5
14136.3129993092,12497.7849878496,419
14105.5385193546,12949.3673517358,450.5
14082.9978164639,13171.7244445218,481
14096.5113490802,13637.9037924422,440
14074.8401813829,14077.3824500472,365.5
14058.0152040461,14578.8740453552,417.5
14100.0126328138,15199.8925603509,355.5
12172.6541136249,14650.3487872906,176.5
12457.2187484127,15092.7331774407,117
12378.5665501765,15341.3276498483,112
12111.8443335475,15408.461167261,280
12395.8478137033,15660.6304026179,172.5
11323.6384339589,14552.534546671,415.5
10862.2037027505,15679.2849177873,121.5
10324.3515921137,15659.9275652838,90.5
8495.08780612177,15250.1043824275,467
8900.12934058336,14815.4259203721,253
8032.52844011249,14795.0757976708,234
7508.19905736886,15511.3940638067,286
4734.65772176342,14299.189101919,121
4680.04366207903,14661.8310113521,282.5
4610.96402964125,14209.062798727,322.5
3361.68860394308,14978.1227448627,299.5
3799.51217400297,13981.8877868812,129
3251.05107288389,13942.5880343402,699.5
2641.69739003766,12230.2879878687,206
2710.26859966994,11989.4332614798,192
2708.4730825032,11584.3139505242,307.5
5033.69248087625,9806.92103970575,477
4935.83193588821,10171.0297511356,434
5020.35516756896,10583.8207797577,426
4982.80544600089,11156.9496207546,451
4688.4904616464,11329.7891416654,101.5
3203.67805138527,11244.1756127921,181.5
3323.85459563686,10912.5379065268,798
3282.33002664612,10514.8893680254,844
3118.2704522864,10077.3320276898,402
3286.59145502578,9633.89914660656,440
4766.39394571943,9104.56162805203,977
4427.68671793518,9070.33263680665,860
4057.56802500179,9113.02236794319,905.5
3668.04167465533,9150.13331487461,616
3270.02088257252,9150.22852922766,677.5
3240.15726308585,8763.71651876718,512
2664.56334559396,8762.17309383152,393.5
2640.83318772694,8171.75534377259,369
2704.43678157216,7742.33261167037,674.5
3083.89732195431,6485.21996820124,181.5
3060.85418517618,5874.09816051065,158.5
3084.04784979485,5352.75612889125,144.5
3714.01019534218,5740.21628580277,187.5
14350.1241900201,5008.99124355207,369
14363.6925551772,5239.95909727504,362
14302.3037606403,5336.61863331252,370.5
14359.9728294601,5636.66222763655,376
14286.3013968195,5943.7380814947,380.5
14375.9150846005,5999.51586845669,361
14230.8308368355,7417.48884819925,365.549649131135
14190.8736999661,7700.31111962651,405.001050128398
14166.3821535843,8037.39595191693,378
14210.7708829014,8248.04915200034,345.712113834223
12245.8374083416,7194.88453245233,397.5
11439.4243590514,7652.79222394724,781
10834.9613410725,7610.47497123713,795.5
9360.12712403559,7055.69230903452,127
8800.64305182924,7054.49943391373,123.5
8257.76115876066,7954.35244980513,220.5
7838.99509065502,8118.17100859305,381.5
7845.24151218499,7864.48698817822,432
7837.08203804691,7630.90496192139,558.5
7921.14913832435,7242.66347436735,284
8102.5019429669,5005.04814100545,511.5
7747.83489651305,5582.91536291153,174
7707.02347312008,5334.26515132573,223.5
7729.8641352393,4968.12735735683,336
7785.20190309376,4294.09224591299,186.5
8361.79535365906,3924.84007901617,1018.5
8355.05755281303,4304.14403631061,276
8754.66303796903,4927.07252840709,325
9455.96178364489,4913.65279302944,192
9337.5844401976,3859.56773739634,637
9884.86272019632,3933.02829985844,410.5
10272.0023436717,3985.74710041774,284.5
9823.48282978248,3357.56239379628,513
10290.1659568098,3444.81684322713,283
7794.59056351779,3629.50803527527,366
7248.96351974334,3177.80975203752,676
6703.98364964488,3044.85114493745,342
25839.7214823749,10372.837675889,285
25799.3356856561,9744.07948114257,172.5
25832.8351254214,13040.7842173283,319
25825.7713311178,8431.21566237696,58.5
25846.9563528836,12403.2976598638,125
25249.2646811138,10899.4442306182,379
25193.8307184236,14606.3024886353,472
22950.5922574638,15148.2889935281,411.5
21617.8976198495,15777.0888630402,242
21689.4279351208,14808.4609964179,172.5
22854.204366664,11746.5049688645,539
23089.3180371923,11015.4109859155,626.5
17631.5432681478,11612.835600718,287.5
16306.9909619648,11677.3420206527,327
17498.8689441236,10464.9040941471,204.5
16497.5790945378,10453.9913907526,187.5
16187.298122011,10451.2769677102,192
