104729.6,-900950.7,644
103493.3,-896920.2,627
103546.7,-897352.8,626
103564.9,-897888.8,625
103522.3,-900532.3,619
103531.1,-900826,618
103409.6,-901089.8,617
101231,-898121.8,596
100991,-897780.9,595-1
101176.1,-897554.1,595
101156.3,-897269.5,594
100867.5,-896865,592
100437.6,-896871.3,591
99466.1,-896929,589
98733.9,-897015.6,588
97871.7,-896889.8,586
97343.1,-896892.6,585
97292.1,-899936.8,582
99507,-901084.4,610
98925,-901024.4,609
98393,-901001.4,607
98182.4,-901019.9,605
97411.7,-901091.5,603
88579.4,-909652.4,001
89124.4,-909519.4,002
89623.3,-907114.3,023
89582.5,-907363,022
89605.3,-907729.1,021
89977.9,-907692.2,024
89660.6,-908403.2,020
90237.2,-908772.4,019
89670,-909067.7,004
89840.8,-909477.7,003
90248.9,-909235.9,006
90751.7,-909214.7,005
90630.1,-907770.2,015
91213,-908837.7,013
91698.9,-909339.8,008
91760.3,-908764.2,012
91331.4,-907783.6,014
92147.4,-908711.5,009
92165.6,-909252.4,007
96225.6,-907688.3,053
96239.1,-907457.5,052
96177.8,-907360.9,051
96235.4,-907060.8,050
96161.8,-906753.7,049
96251.4,-906698,048
96106.3,-905280,047
96066.3,-904997.2,046
96041.8,-904660.1,045
96086.2,-904449.4,044
94121.3,-905502.6,043
95040.9,-904951.9,042
94420.6,-905075.8,041
93812.9,-905053.8,040
93314.9,-905044.7,039
92710.4,-905087,038
91235.6,-905641.8,035
90676.1,-905643,034
90199.1,-905036.8,031
90133.2,-904743.1,030
89665.2,-906018.1,025
89796.6,-905454.8,026
89712.5,-905066.6,027
89720.7,-904833,028
89714.4,-904579.3,029
90083.3,-902416,177
89926.2,-901703.2,175
90705.1,-901544.3,174
90846.5,-901554.3,173
90568.3,-902460.6,171
90474.9,-902894.6,170
90444.3,-903187.7,169
91002.6,-903187,168
91921.7,-903402.6,167
92165.2,-903412.8,166
92205.6,-903225.8,165
92723.8,-903216,164
93213.8,-903231.9,163
93724.8,-903239.7,156
93747.9,-902955.6,157
93876.6,-902599,158
94235,-903218.6,155
94860.8,-903193.3,154
94842.6,-902936.5,153
95367.7,-903180.3,143
95115.5,-902850.4,153-1
94692.6,-902438.3,151
94915.9,-902513.4,150
93724.7,-901878.6,159
94674.1,-901893.6,147
94897.8,-902000.3,148
95329.8,-901767.5,145
95612.5,-902491,144
95626.3,-902150.2,766
95608.3,-901793.1,765
95966.9,-903187.6,141
95985.5,-902274.3,140
95965.5,-901805.2,139
95950.5,-901361.9,138
95965.2,-900924.3,137
96003.6,-900666.2,136
95974.4,-900436.6,135
96011.8,-900199.7,134
95981,-899748.1,133
95958.5,-899525.7,132
95972,-899059.6,131
95950.3,-898620.1,130
95933.5,-898118.6,129
95975.5,-897497.6,128
96000.4,-897009.2,127
94048.1,-898047.1,123
94843.8,-898165.1,122-3
94729.3,-897517.3,122-2
94332.7,-897604.7,122-1
94254,-897356.1,121
94271.3,-897036.8,117
93987.3,-897289,118
93199.1,-898144.9,115
93221.4,-897061.9,112-1
92737.7,-897018.2,112
92199.8,-897037.5,109
91004.9,-896867.5,108
90625.5,-896822.5,107
90775.6,-897882,105
90370.5,-897447.4,106
89908,-897902.4,102
89674.4,-897383,101
89646.2,-896835,100
89383.7,-897186.1,099
86198.5,-896908.1,091
85070.4,-896895.5,090
85237.1,-897719.3,089
86555.5,-898035.6,095
86610.1,-898398.3,094
86486.4,-898488.4,093
86334.1,-898445.2,092
85675,-898715.6,088
85126.5,-898754.9,087
86563.9,-901367.7,079
86858.3,-901540.5,080
86895.8,-902113.6,081
86811.3,-902526.4,082
86909.1,-902890.5,083
84517.2,-900467.2,086
84585.7,-900708,085
84583.9,-901113.2,084
85079.1,-901453.3,077
85199.3,-901784.9,076
85157.8,-902182.6,075
84993.7,-902620.1,074
85162,-903063.6,073
85145.5,-903547.2,066
85543.5,-903547.3,068
85933,-903584.4,070
86303.1,-903627.1,071
86641.8,-903592.9,072
85940.4,-903836.9,069
85534.8,-903944.3,067
85115.6,-903933.8,065
84540,-903935.3,064
84516.3,-904525.7,063
84579.9,-904955.1,062
87909.2,-905550.7,179
87767.9,-905570.9,180
84959.4,-906212.2,061
84936.3,-906823.4,060
85589.5,-906957.3,058
85918.6,-907667,056
84959.5,-907344.7,059
84074,-907269.4,762
84048.4,-906649,761
84067.6,-905886.2,760
84064,-905579.6,759
84085,-905282.4,758
84072.1,-904711.8,757
84063,-904138.7,756
84139.8,-903517.7,755
84091.2,-902943.1,754
84097.6,-902334.6,753
84058.1,-901735,752
84053.1,-901115.9,751
84087.5,-900529.4,750
84081.7,-899930.2,749
84101.1,-899335.4,748
84078.7,-898726.8,747
101873,-902224,539
99558.6,-902175.8,533
99374.3,-902232.6,532
98982.2,-902204.9,531
98677.8,-902206.8,530
98373,-902243.5,529
98062.8,-902246.2,521
106094.5,-907192.7,553
105942.2,-908564.2,560
97428.1,-902062.4,527
97119,-902080.3,526
97165.3,-902544.9,522
97137.9,-902683.4,523
97249.7,-903715.3,518
97241.9,-903931.5,519
97079.9,-903881.9,520
97049.8,-904161.5,517-1
97242.8,-904226.8,517
97172.3,-904714.2,516
97117.4,-904778.7,645
97083.7,-904901.7,646
97068.1,-905087.1,647
97218,-908314.4,509
98426.5,-908944.6,578
97311.6,-908673.5,507
107696.8,-897118,694
107725.2,-898392.8,693
107691.3,-899039.9,692
107708.3,-899656.7,691
107722.4,-900294.2,690
107699.3,-900985,689
107694.8,-901643,688
107715.2,-902324.6,687
107674.8,-902953.4,686
107694.6,-903624,685
107701.2,-904266.3,684-1
107726.3,-904913.2,684
107693.4,-905522.5,683
107693.6,-906191.6,682
107696,-906944.6,681
107678.5,-907540.1,680
107727.5,-908068,679
107735.8,-908669.6,678
107708.5,-909296.6,677
88914.6,-910040.2,651
89761.3,-910041.7,652
90294,-910026.1,653
90781.6,-910015.2,654
91388,-909998.2,655
91699.7,-910006.3,656
92261.5,-910023,657
93294.2,-910009.8,658
93899.5,-910010.9,659
94389.9,-910035.2,660
95136.4,-910063.8,661
96031.6,-909997.7,662
97176.9,-910002.8,663
97898.1,-910021.3,664
98543.2,-910008.3,665
99286.8,-910003.1,666
100666.8,-910063.2,668
101997.6,-909984.2,670
102963.4,-909980.1,671
103559.3,-909993.9,672
103948.9,-909981.4,673
104825.1,-909994.3,674
105525,-910007.9,675
106342.7,-910023.7,676
106375.3,-885453.6,398
105509,-885730.1,405
106331.3,-885739.7,399
99277.6,-887720.2,385
89645.6,-887662.7,373
85114.9,-887739.4,366
106152.9,-888897.4,325
106337.2,-888897.2,324
107151,-889085.3,323
107245.3,-890225.6,322
107265.1,-890766.8,321
107253.1,-891253,320
107157.7,-891546.4,319
103840.2,-889415.5,313
98862.6,-888883,304
95570,-888932.4,302
95859.2,-888938.1,301
96176.9,-889014.3,300
96186.5,-889504.2,298
96000.9,-889653.1,297
95990.9,-890112.8,296
90356.6,-891242,283
93779.3,-889092.4,282
93639.6,-889047.6,281
93172.6,-889223.3,279
91882.9,-889214.8,276
91741.4,-889211.1,275
90130.9,-889065.4,265
87630.5,-890960.3,259
87632,-890173.9,258
84969.3,-890534.2,246
84845,-890523.6,244
84454.9,-890791.6,242
84113.2,-890841,241
84454.7,-891195.3,240
84558.3,-891027.1,239
84556.9,-891183.7,238
84434.1,-891922.2,236
84520.6,-891778.2,235
84462.8,-892008.3,234
84461.7,-892310.8,233
84457.1,-892480.4,232
84448.9,-892800.7,231
84446,-892948.6,230
84442.3,-893107.3,229
84446.2,-893265.6,228
84448.9,-893516.3,227
84450.8,-893714.4,226
107763.1,-893654.7,697
94426.9,-888463.4,718
94322.3,-891148,287
101018.9,-887780.1,387
102311.4,-887577,388-1
92562.3,-896799.3,111
91911.1,-896552,110
88014,-896647.3,098
87355.8,-896653.5,096
85275.5,-885641.2,478
85334.9,-885417.3,477
85311.9,-884787.5,476
85937.5,-884676.3,473
86862.4,-884894.3,469
86550.7,-885922.9,471
86667.5,-885927.5,470
87339.6,-885620.8,468
87281.8,-884870.7,467
87731.8,-884908.9,465
87740.1,-885658.7,466
88113.1,-885919.8,464
88133.4,-885569.4,463
88212.1,-884935,462
88603.1,-884909.8,461
89004.6,-885870.1,460
89130.9,-885367.8,459
89919.8,-885099.2,457
90439.1,-885657.8,456
84224.1,-885982.4,364
84269.3,-884621.1,363
84246.1,-883135.6,362
85128.2,-882747.8,361
86005.2,-882725.5,360
86921.1,-882749.9,359
87828.3,-882756.6,358
88719.1,-882751.5,357
89669.6,-882754,356
90551.6,-882784.5,355
96248.5,-884580.2,452
101622.5,-885632,419
102001.6,-885611.4,417
102241.1,-885825.1,416
102677.7,-885623.1,415
104769.4,-885867.4,406
103118.4,-884565.8,413
103923.9,-884673.1,412
105569,-884625.4,403
105952.2,-884574.1,401
84074.2,-894550.4,743
84063.5,-893919.1,742
84086.4,-893300.3,741
84085.6,-892715,740
84056.1,-892101.9,739
84058.6,-891542.8,738
84091.1,-890910.8,737
84093.3,-890315.4,736
84075.4,-889716.7,735
84033.9,-889046.5,734
90882.2,-894079,210
90874.9,-895029.5,209
89703.7,-894620.3,211
85852.1,-895016.5,215
85743.4,-894876.6,218
85303.1,-894863.3,221
84947.5,-894653.8,223
84528,-893675.5,225
84641.6,-892073.9,243
84641.9,-891729.2,237
85248.2,-891292.4,247
85613.1,-890679,248
86074.9,-890517.9,249
86659.3,-891030.2,250
86723.8,-890710.5,251
86463.6,-889768.7,253
86730.6,-889385.7,255
89667.3,-891593.4,260
91648.5,-891256.5,285
90922.4,-891092.5,284
95437.9,-894010.5,283-1
89614.2,-889883.7,261
89256,-889277.8,262
90513.9,-889091,266
90801.9,-889083.3,267
90919.3,-889096.8,270
91080.2,-889187.9,269
91462.2,-889608.7,274
91341.3,-889114.7,272
91643.4,-889113.5,273
92297.8,-889934.6,276-1
92878.7,-889152.1,278
93371.7,-889117.3,280
93767.4,-891234.5,286
94283.1,-890272.3,289-2
94172,-890074.9,289
94913.6,-890359.1,288
94322.3,-889871.7,289-1
94891.9,-888885.2,290
96622.2,-889193.7,299-2
96916.1,-889323,299-1
96691.1,-889425,299
96258,-890067.1,295
96375.2,-890602.3,294
96179.3,-891232.8,293
95845.1,-891619.8,292
95860.3,-892328.4,291
96009.5,-893017.1,208
96011.1,-893796.7,207
95960.6,-894359.1,205
95980.8,-894904.2,204
97218.5,-894810.9,203
97046.6,-894127.8,202
97058.8,-893060.2,201
97060.7,-892569.6,200
97517.6,-892576.3,199
98078.5,-892545.1,198
98510.9,-892543.8,197
99037.7,-892603.6,196
99497,-892578.5,195
100040.6,-892565.8,194
100532.7,-892543.9,193
100996.8,-892558,192
101630.4,-893945.5,190
101525.7,-892588.5,191
102049.1,-892551.1,189
102541.8,-892574.4,188
103402,-892590.3,186
103277,-892791.6,185
103400.7,-893134.5,184
103434.4,-894930,182
106600.3,-892683.1,181
97980.6,-891686.2,303
98687,-891665.7,305
99422.4,-891676.3,306
99832,-891662.6,307
101096.3,-891620,308
101320.7,-891632.5,309
102992.8,-891667.8,310
103694,-891675.5,311
104290.9,-891664.5,312
105358,-891642.8,314
106536.8,-891653.3,315
106521.9,-891090.4,316
106668.3,-891659.4,318
106558.1,-888504.2,702
105973.7,-888508.1,703
105317.6,-888479.5,704
104711.9,-888496.7,705
104131.6,-888516.1,706
101637.8,-888500.6,707
101003.4,-888542.6,708
100388.6,-888489.8,709
99801,-888556,710
99244,-888507.5,711
98621.6,-888482.5,712
98020.7,-888474.8,713
97416.1,-888481.3,714
96787.5,-888477.5,715
96174.6,-888497,716
95605.2,-888498.4,119
94971.8,-888507.5,717
93741.2,-888479.2,719
93135.8,-888489.2,720
91354.4,-888503.8,723
90729.7,-888485.2,724
90139.8,-888486.2,725
89529,-888499,726
88921.5,-888487,727
88354.7,-888483.3,728
87692.3,-888494.9,729
87088.9,-888476.1,730
86515.4,-888478.3,731
85894,-888478.5,732
85254.3,-888482.9,733
84267.9,-887645.3,365
86025.1,-887717.7,367
86520.8,-887839.5,368
86917,-887750.8,369
87824.8,-887714,370
88705,-887660.9,371
89602.7,-887710.2,372-1
90272.1,-887838.7,374
90521.3,-887754.4,375
90910.9,-887834.5,376
93105.8,-887721.4,380
94001.5,-887711.1,381
94884.3,-887727.2,382
96607.6,-887784.6,383
98506.6,-887781.3,384
100626.2,-887787.8,386
102026.6,-887843.2,387-1
102310.9,-887837.5,388
102691,-887836.6,389
102946.2,-887815.3,389-1
103087.6,-887829.7,390
103466.4,-887723.8,391
104237.7,-887718,392
106015.3,-887713.8,395
106771.3,-887726.5,396
93131.5,-882745.2,351
94029.9,-882763.2,350
94904.7,-882746.9,349
95826.9,-882812.5,348
96723.4,-882753.5,347
97605.3,-882745,346
98533,-882759.5,345
101139.4,-882747.1,343
102011.3,-882764.1,342
102910.6,-882757.2,341
103840.7,-882773.6,340
104713.2,-882765,339
105751.6,-882668.8,338
106560,-882733.6,337
107395.2,-886143.7,331
107441.4,-887607.8,326
107695.4,-883065.6,336
107677.4,-883692.3,335
107687.3,-884380.9,334
107686.9,-885029.4,333
107725.7,-885645.6,332
107692.8,-886402.9,330
107724.8,-886959.2,328
107741.3,-887542.8,327
107672.2,-890084.9,701
107702.3,-890838.1,700
107699.4,-891465.5,699
107668.6,-893262.1,698
107680.4,-893905.3,696
107639.8,-894536.4,695
