70022.6,257980.6,2475,10450.0,412
76407.6,255070,7165,8930.0,507
73466.4,247679.9,2830,13430.0,007
51944.1,262954.7,3681.68107058483,10300.0,504
61493.1,244636.5,1319.71319221686,7700.0,506
46944.1,257778.3,592.389637092871,3900.0,491
47930,262798.2,695.318812258687,3600.0,490
71949.1,252801.4,500,2700.0,489
36949.2,252765.9,500,1200.0,482
66949.2,252796.4,500,2200.0,481
56944.1,252781.1,4868.44881913401,9400.0,667
61944.1,252781.1,2680,9310.0,509
42930,262798.2,4300,10300.0,668
62930,267624.7,3825,9300.0,666
36954.3,247765.9,3085,9800.0,664
60999.5,272887.9,2945,10200.0,662
66954.2,247796.4,5145,11200.0,661
55999.5,272887.9,2650,6900.0,660
50999.5,272887.9,2175,9200.0,658
57930.5,262959,2515,11400.0,656
62930.5,262964,2605,12200.0,655
75004.3,272840.5,1455,10300.0,653
65999.6,272840.5,1635,14500.0,652
91039.9,266573.7,6690,10600.0,651
51944.1,257781.1,1865,3950.0,020
55827.1,267956.8,2760,10470.0,017
86009.9,272504.9,6370,13550.0,013
56944.1,257781.1,3660,6590.0,004
73256,265367.6,10185,12760.0,019
41944.1,252776.1,6760,12120.0,002
93240.5,24124.8,1765,4500.0,554
44401.7,8028.6,1765,8900.0,571
102988.3,26611,1871.10000000001,9890.0,518
99484.7,32602.6,1613.7,9050.0,517-1
102985.3,31611,1986.60000000001,8950.0,517
99493.1,42601.4,940,8100.0,604
97200.5,121812.4,1560,8500.0,590
97489.9,105414.4,2145,13260.0,594
97501.9,100414.4,2521.20000000001,14880.0,596
97212.6,116810.2,2253.90000000001,13220.0,591
97868.7,133534.4,5577,10850.0,589
97513.7,95416.7,2616.89999999999,0,640-2
97959.4,126812,2722.5,8260.0,586
102979.4,41611,2980,8650.0,626
102982.4,36611,1597.2,7890.0,627
102976.3,46611,1725,8690.0,625
102970.2,56611,2214.3,8340.0,618
102967.1,61611,2795,7660.0,617
102973.3,51611,1432.2,8410.0,619
